,OG_INTL_FREE_CALL_MOU,OG_ONN_FREE_CALL_MOU,FREE_GPRS_MB,TOTAL_REVENUE,TOTAL_REVENUE_VAS,ROAMING_REV,F_CHURN_3M,MONTH
9463,27.783,5.817,31726.203999999998,11.0,11.0,0.0,0,december
122538,,,,,,,0,october
770772,,,38469.93,10.0,5.0,0.0,0,october
673654,,,31387.933999999997,36.0,18.0,0.0,0,october
775536,,,199822.70899999997,18.0,18.0,0.0,0,december
47820,,,,,,,0,october
1432926,,74.517,8946.92,30.05,30.05,0.0,0,november
700407,,,8205.458,16.0,16.0,0.0,0,november
1101453,,,0.0,262.5,262.5,0.0,0,november
900842,,,0.0,30.0,30.0,0.0,0,november
774280,,5.332999999999999,8877.402,10.0,10.0,0.0,0,december
1453646,4.567,415.6,20491.641,30.0,30.0,0.0,0,november
636338,,,83773.118,18.0,9.0,0.0,0,october
326427,,,31962.115,9.0,9.0,0.0,0,november
1442125,,122.6,20786.153000000002,58.181999999999995,29.090999999999998,4.746,0,october
793724,,,1393.4229999999998,13.0,13.0,0.0,0,november
105068,,,99788.69300000001,19.839000000000002,19.839000000000002,0.0,0,november
154717,,,,,,,0,november
260979,,,,,,,0,october
878243,,,,,,,0,october
1100551,18.417,233.05,44060.995,63.12,63.12,0.0,0,november
1044806,,,,,,,0,december
549219,,,,,,,0,december
149940,4.183,,1349.993,28.32,14.16,0.5,0,october
166029,,,63687.425,18.0,18.0,0.0,0,december
670438,,,62908.34099999999,36.0,18.0,0.0,0,october
996945,,,423018.05600000004,24.194000000000003,24.194000000000003,0.0,0,november
318654,,13.85,4548.643,20.0,10.0,0.0,0,october
166511,,,,,,,0,november
581628,16.633,51.567,2798.2090000000003,23.534000000000002,11.806,0.0,0,october
20151,,,962.653,10.0,10.0,0.0,0,november
1359848,,,,,,,0,october
597787,,,263.906,24.0,12.0,0.0,0,october
309831,,,11232.208999999999,9.0,9.0,0.0,0,november
836608,,89.5,10904.636,15.0,15.0,0.0,0,november
761316,,,,,,,0,october
1239789,,,8432.064,36.0,18.0,0.0,0,october
1255773,,,-715.525,12.469000000000001,12.469000000000001,0.0,0,november
76071,,182.267,65194.801,60.0,30.0,0.0,0,october
1205451,,,0.0,18.0,18.0,0.0,0,december
559826,,,27959.362999999998,18.0,9.0,0.0,0,october
627792,,,59385.740999999995,26.0,13.0,0.0,0,october
604785,,,36615.061,18.0,9.0,0.0,0,october
116731,,,21496.901,7.0,7.0,0.0,0,november
1174099,,,0.0,0.5,0.5,0.0,0,december
75447,,346.15,43365.723,30.4,38.7,0.0,0,december
949780,,,24405.871,18.0,18.0,0.0,0,november
1379892,3.117,166.683,25169.367000000002,114.19200000000001,61.196000000000005,2.096,0,october
128135,,188.38299999999998,10697.131000000001,15.203,20.873,0.0,0,december
1159064,,,,,,,0,november
424015,,,39381.585,36.0,18.0,0.0,0,october
18503,,,316.272,20.0,20.0,0.0,0,november
1359094,3.4330000000000003,198.783,29201.982999999997,32.34,32.34,0.45,0,november
635170,,,,,,,0,november
525562,,,,,,,0,november
667848,,,,,,,0,november
1230104,13.583,12.3,7865.589,10.0,10.0,0.0,0,december
1044582,,,,,,,0,november
186991,,,67727.867,36.0,18.0,0.0,0,october
247835,,,38551.431000000004,36.0,18.0,0.0,0,october
900454,,,56328.613,9.0,9.0,0.0,0,november
683119,,,0.0,15.0,15.0,0.0,0,november
787696,3.583,113.167,3530.343,20.25,10.125,0.0,0,october
53843,,,141.499,20.0,10.0,0.0,0,october
360769,,4.6,730.2819999999999,15.0,15.0,0.0,0,november
588474,,,132380.124,36.0,18.0,0.0,0,october
1082594,1.2,22.45,1052.7910000000002,20.0,10.0,0.0,0,october
904320,,90.95,63847.538,30.0,30.0,0.0,0,november
472423,,,,,,,0,december
174096,,,5046.925,0.0,0.0,0.0,0,november
439997,,1125.2,0.0,4.0,2.0,0.0,0,october
1169413,,180.417,7389.79,33.226,33.226,0.0,0,november
619861,,,1879.71,20.0,10.0,0.0,0,october
262544,,326.067,15016.667,31.16,34.16,0.0,0,november
1340610,,206.483,12314.386999999999,30.0,30.0,0.0,0,november
409852,,,,,,,0,november
9607,,32.617,2565.505,60.0,30.0,0.0,0,october
1430580,,1626.6329999999998,10672.558,30.0,30.4,0.0,0,november
1219727,,,0.0,3.0,3.0,0.0,0,november
467246,,,66312.657,18.0,18.0,0.0,0,november
476964,,,0.0,36.0,18.0,0.0,0,october
1368398,,182.1,2425.217,20.8,10.79,0.0,0,october
1071941,,,21371.136000000002,9.0,9.0,0.0,0,november
872176,,,,,,,0,october
276838,,,60666.672,15.0,15.0,0.0,0,november
926892,,24.066999999999997,1655.749,60.8,30.4,0.0,0,october
878698,,,,,,,0,october
286719,,,99894.448,19.5,19.5,0.0,0,december
249776,,24.316999999999997,4358.258,171.425,171.425,0.0,0,november
884524,,,66796.994,9.0,9.0,0.0,0,december
823306,,,0.0,30.0,15.0,0.0,0,october
658670,,,107475.115,18.0,18.0,0.0,0,november
1429815,,32.183,4342.289000000001,10.0,5.0,0.0,0,october
1275032,,,,,,,0,november
865881,,,,,,,0,november
404146,,,82168.474,9.0,9.0,0.0,0,december
691796,,,7185.866999999999,36.0,18.0,0.0,0,october
1409484,,14.417,1445.134,15.415999999999999,15.415999999999999,0.0,0,november
796924,,,,,,,0,december
886920,,,54844.505,9.0,9.0,0.0,0,november
433971,,,23944.666,41.2,20.6,0.0,0,october
171197,,,52762.105,26.0,13.0,0.0,0,october
964007,,15.85,19976.406000000003,20.0,22.65,0.0,0,november
1168167,,,,,,,0,december
86970,,,,,,,0,october
770900,,,20913.339,18.0,18.0,0.0,0,december
95868,,,,,,,0,october
1134838,,279.8,7701.6759999999995,42.168,21.084,0.0,0,october
424142,,,0.0,18.0,18.0,0.0,0,december
725918,,,,,,,0,november
7096,,767.433,22039.842999999997,60.0,30.0,0.0,0,october
1012897,14.167,36.233000000000004,5190.62,10.0,10.0,0.0,0,november
219211,,,,,,,0,december
1346139,,128.45,11153.298,5.1,5.1,0.0,0,december
727227,,,,,,,0,november
754315,,,,,,,0,november
226152,58.733000000000004,145.85,35799.727,40.0,40.0,0.0,0,november
941282,,,0.0,48.0,24.0,0.0,0,october
994938,,,30611.212000000003,36.0,18.0,0.0,0,october
1020992,,,,,,,0,october
128543,,,0.0,60.0,30.0,0.0,0,october
1353247,,214.917,13930.49,98.1,49.05,0.0,0,october
769008,,431.4,9089.474,19.849,19.849,0.0,0,november
214010,,,,,,,0,october
991577,,,,,,,0,december
1065423,9.732999999999999,61.467,8130.635,40.0,40.0,0.0,0,december
361419,,,0.0,1.25,1.25,0.0,0,december
576608,,,10701.533000000001,36.0,18.0,0.0,0,october
770900,,,17228.542,18.0,18.0,0.0,0,november
1002765,,,79114.365,9.0,9.0,0.0,0,december
458628,,,6661.87,18.0,9.0,0.0,0,october
475676,,,,,,,0,december
1026612,,113.35,19174.885,11.0,11.0,0.0,0,november
187942,,,,,,,0,october
384064,,,,,,,0,october
928940,,122.9,28247.855,30.0,30.55,0.0,0,december
1362479,,,,,,,0,november
600158,,,90486.786,18.0,18.0,0.0,0,november
995323,16.867,179.683,31854.96,30.05,30.05,0.0,0,november
621311,,,54161.21400000001,15.0,15.0,0.0,0,december
61218,,,83355.804,13.0,13.0,0.0,0,november
996632,,,,,,,0,november
739588,,506.11699999999996,84229.18800000001,32.34,38.54,0.0,0,december
768899,,,19039.555,9.0,9.0,0.0,0,november
1320828,,197.783,3489.5879999999997,138.0,82.1,0.0,0,october
1338402,2.5669999999999997,15.067,1362.305,8.0,8.0,0.0,0,november
379878,,,74631.195,18.0,18.0,0.0,0,november
522109,6.55,66.9,4530.646,10.0,10.0,0.0,0,november
1217096,,,,,,,0,november
585386,,,59820.648,36.0,18.0,0.0,0,october
892780,,,0.0,20.0,10.0,0.0,0,october
890551,,,0.0,6.78,3.39,0.0,0,october
1191119,,,12695.306999999999,9.0,9.0,0.0,0,december
992951,,,,,,,0,december
1112574,15.867,882.067,3239.992,187.1,96.3,0.0,0,october
271426,,,,,,,0,november
1077638,,,,,,,0,november
1357563,,200.417,24271.172000000002,64.768,32.384,0.0,0,october
1229548,,,,,,,0,december
214581,,,,,,,0,november
1337967,51.417,138.45,10507.92,95.072,95.072,6.136,0,november
118658,,,36195.525,18.0,18.0,0.0,0,december
793724,,,16957.904,26.0,13.0,0.0,0,october
16332,0.633,140.15,11369.343,16.23,19.48,0.0,0,december
69131,,,8445.249,9.0,9.0,0.0,0,november
1138916,,,,,,,0,november
594759,,,,,,,0,december
718317,,96.4,17757.575,10.0,10.0,0.0,0,november
847392,,,63275.028,11.04,11.04,0.0,0,december
1455934,,2.7,4551.376,5.13,5.13,0.0,0,december
1012177,,,,,,,0,november
429644,,,61580.61,21.0,10.5,0.0,0,october
1298681,,,,,,,0,october
866933,,,,,,,0,october
550575,,,,,,,0,november
621495,,,18218.65,0.0,0.0,0.0,0,december
164592,,,,,,,0,december
98274,,,90674.685,18.0,18.0,0.0,0,december
1355941,1.0170000000000001,303.05,6538.51,5.15,5.15,0.0,0,november
439246,,61.733000000000004,0.0,1.52,0.76,0.0,0,october
215884,,,,,,,0,november
839727,7.9670000000000005,97.833,13278.563999999998,48.0,24.0,0.0,0,october
116650,,,,,,,0,december
902099,,,,,,,0,december
414811,,,,,,,0,november
43021,,,,,,,0,november
1405771,,69.0,30691.784,30.0,30.0,0.0,0,november
579834,,,23384.812,13.0,13.0,0.0,0,november
1262585,,,,,,,0,december
1156333,,,,,,,0,november
1076624,,,,,,,0,november
377057,10.3,43.733000000000004,10489.073999999999,10.0,10.0,0.0,0,november
786938,,,,,,,0,december
468705,,,0.0,398.334,199.167,0.0,0,october
475349,,,,,,,0,december
1106855,,35.016999999999996,0.0,2.0,2.0,0.0,0,december
762779,,,53479.285,18.0,9.0,0.0,0,october
851041,,,,,,,0,october
956564,0.11699999999999999,515.6669999999999,32056.322999999997,40.0,40.0,0.0,0,december
431160,,246.1,28341.324,60.1,30.19,0.0,0,october
1403555,,383.56699999999995,3186.882,80.0,41.4,0.0,0,october
1246677,,,22975.367000000002,13.0,13.0,0.0,0,december
749883,,,0.0,24.0,12.0,0.0,0,october
360467,,,,,,,0,november
138209,,,,,,,0,december
714852,,,6144.4619999999995,0.0,0.0,0.0,0,december
597461,,,,,,,0,november
736960,,2061.6,20361.506,40.0,43.0,0.0,0,november
966983,,,3880.377,0.0,0.0,0.0,0,december
25573,,730.817,11691.729,64.66,32.33,0.0,0,october
993520,,,,,,,0,december
913980,,,,,,,0,october
137939,,,28053.39,7.0,7.0,0.0,0,december
516782,,,3.487,18.0,9.0,0.0,0,october
729111,,,0.0,10.0,10.0,0.0,0,november
588540,,,,,,,0,december
658504,,,25869.645,12.6,12.6,0.0,0,december
39704,,,,,,,0,october
43036,,,154728.131,36.0,18.0,0.0,0,october
1150754,,81.567,9807.607,20.691999999999997,10.345999999999998,0.0,0,october
963621,,,24181.527000000002,26.0,13.0,0.0,0,october
985291,,,104307.145,13.0,13.0,0.0,0,november
411079,19.133,11.883,3072.305,10.0,10.0,0.0,0,november
480165,,,,,,,0,december
663178,,,,,,,0,october
640353,,,,,,,0,october
9400,,,0.0,20.0,10.0,0.0,0,october
774910,,,,,,,0,november
63501,,,,,,,0,october
892690,3.333,6.867000000000001,357.62800000000004,10.0,10.0,0.0,0,december
960010,7.7829999999999995,1.517,10646.98,28.666,14.333,0.0,0,october
125420,,,34021.811,18.0,18.0,0.0,0,november
1149732,,,17475.986,18.0,9.0,0.0,0,october
791409,,,,,,,0,october
1089376,,3.017,0.0,11.724,11.945,0.0,0,november
300865,,,13264.216,9.0,9.0,0.0,0,december
241173,12.982999999999999,72.3,9602.021999999999,30.0,30.0,0.0,0,december
833720,,,18626.843,18.0,18.0,0.0,0,november
1296969,,,37567.107,13.0,13.0,0.0,0,november
1309406,,55.266999999999996,10436.123,20.05,20.05,0.0,0,december
575524,,,,,,,0,october
1259718,,,,,,,0,november
1274313,,,,,,,0,october
1371068,,,,,,,0,october
88309,,,61619.956,18.0,9.0,0.0,0,october
230228,,,,,,,0,november
166579,,,0.0,20.0,20.0,0.0,0,december
892246,,,,,,,0,october
186258,,,22792.306,18.0,9.0,0.0,0,october
365936,,,,,,,0,october
542849,,24.9,12858.053,0.05,0.05,0.0,0,december
14789,,110.417,41371.872,30.0,32.0,0.0,0,november
1258249,,,2716.0190000000002,6.0,6.0,0.0,0,december
899542,,,,,,,0,november
364422,29.783,47.183,1728.227,82.58,44.998999999999995,0.0,0,october
345987,,110.21700000000001,4502.316,5.02,5.02,0.0,0,december
300242,,,,,,,0,december
345285,,5.083,1231.558,10.0,10.0,0.0,0,november
1408535,,142.817,7928.196999999999,58.915,58.915,0.0,0,november
980447,,,63178.962999999996,9.0,9.0,0.0,0,december
1376255,,,0.0,5.0,5.0,0.0,0,november
16664,3.2,0.5670000000000001,1781.246,40.1,20.05,0.0,0,october
346585,,55.667,63102.21400000001,20.0,23.1,0.0,0,december
1083997,,55.333,8451.132,48.97,24.685,0.0,0,october
262339,,15.4,17731.958,20.395,20.395,0.0,0,november
896927,,,0.0,1.0,1.0,0.0,0,november
497835,,,,,,,0,december
20925,,,4506.092000000001,6.0,6.0,0.0,0,november
593476,,,,,,,0,october
232748,,,,,,,0,october
1182471,,198.267,21692.315,60.0,30.0,0.0,0,october
1376336,,,,,,,0,november
1371671,,,0.0,1.0,0.5,0.0,0,october
228694,,,,,,,0,december
356975,,,2549.308,31.994,31.994,0.0,0,november
1321434,8.2,194.95,50510.58,40.0,20.0,0.0,0,october
483295,,,17236.925,9.0,9.0,0.0,0,november
657830,,,41458.377,18.0,9.0,0.0,0,october
873801,,,,,,,0,october
292451,,,,,,,0,november
373374,,,,,,,0,november
601625,,,,,,,0,december
989107,,145.0,0.0,15.0,15.0,0.0,0,december
293595,,190.167,12864.944,44.1,22.05,0.0,0,october
1073633,,,78197.068,15.0,15.0,0.0,0,november
374057,,,49072.426,36.0,18.0,0.0,0,october
953276,,,1448.233,9.165,10.106,0.0,0,december
271697,,,,,,,0,november
311536,,,3.115,30.0,15.0,0.0,0,october
62453,,,24388.831000000002,36.0,18.0,0.0,0,october
812775,,,1263.772,9.0,9.0,0.0,0,december
509611,0.36700000000000005,48.75,16097.841,10.658,10.658,0.0,0,december
673809,,,15860.431999999999,9.0,9.0,0.0,0,november
580581,,5.0169999999999995,1368.918,12.832,13.079,0.0,0,november
499633,,,,,,,0,december
1145040,,,,,,,0,october
1251230,,,7696.536999999999,26.0,13.0,0.0,0,october
645564,,,68512.65400000001,18.0,18.0,0.0,0,november
1405660,,172.61700000000002,38905.131,38.577,38.577,0.0,0,december
1028925,,,158474.531,15.0,15.0,0.0,0,november
1439122,,297.533,57461.413,66.58,33.29,0.0,0,october
1011490,,,,,,,0,december
780503,1.25,18.05,5749.119000000001,10.0,10.0,0.0,0,december
239322,22.133000000000003,161.63299999999998,9510.341999999999,89.788,89.788,45.738,0,november
337565,,19.55,2183.815,10.0,10.0,0.0,0,december
658670,,,174263.862,18.0,18.0,0.0,0,december
402906,,,0.0,40.7,42.05,0.0,0,december
864266,,,,,,,0,october
984375,,,,,,,0,december
818719,,,52735.34099999999,11.0,11.0,0.0,0,november
98093,,,59598.484000000004,13.0,13.0,0.0,0,december
55296,,232.25,20666.752,60.0,34.4,0.0,0,october
1376174,,3.0669999999999997,18579.992,30.05,30.05,0.0,0,november
704544,,,24541.664,18.0,9.0,0.0,0,october
903312,,,,,,,0,november
157279,6.7170000000000005,59.167,6706.65,24.183000000000003,24.183000000000003,0.0,0,november
442065,,,,,,,0,december
863724,,,,,,,0,november
821794,,,42705.382000000005,11.0,11.0,0.0,0,november
747468,,,146981.56,13.0,13.0,0.0,0,december
192753,,,0.0,30.0,30.0,0.0,0,november
28195,,90.73299999999999,48388.112,31.0,34.0,0.0,0,december
426953,,,106010.79699999999,9.0,9.0,0.0,0,december
937957,,,46767.67,9.0,9.0,0.0,0,november
818502,,,,,,,0,november
171111,,,61379.015,18.0,9.0,0.0,0,october
1116898,,,,,,,0,october
602309,,,,,,,0,october
1168388,,,,,,,0,december
853912,,,0.0,0.5,0.5,0.0,0,december
387707,,,,,,,0,october
593945,0.2,70.25,2086.876,31.872,15.936,0.0,0,october
1245292,,88.9,45376.374,60.0,30.0,0.0,0,october
1007934,,4.4,44539.48,24.0,24.0,0.0,0,december
897424,,,,,,,0,october
1324661,,15.917,1194.01,7.0,7.0,0.0,0,november
205129,,,0.0,30.0,30.0,0.0,0,november
274214,,,15823.014,18.0,9.0,0.0,0,october
430349,62.783,596.683,3126.118,41.365,41.365,0.0,0,november
1192889,,,,,,,0,november
1185612,,,42719.085,15.0,15.0,0.0,0,december
316420,,,,,,,0,december
1195460,,,38499.844,15.0,15.0,0.0,0,november
1223871,,,,,,,0,december
437840,,,0.0,1.0,0.5,0.0,0,october
396640,,,11453.613000000001,36.0,18.0,0.0,0,october
652948,,,,,,,0,november
15792,,99.55,6278.102,11.0,11.0,0.0,0,november
92409,,134.36700000000002,19634.734,95.104,47.552,0.0,0,october
1284146,,,8886.988000000001,36.0,18.0,0.0,0,october
238782,,,125165.138,9.0,9.0,0.0,0,december
1040082,,,,,,,0,december
151300,,,,,,,0,december
976609,,,23492.035,9.0,9.0,0.0,0,december
1084387,,,0.0,24.0,12.0,0.0,0,october
1155035,5.567,,3873.053,31.58,32.08,0.0,0,november
1274916,,,10157.018,9.0,9.0,0.0,0,december
1292411,,,106059.336,36.0,18.0,0.0,0,october
947708,,69.733,1855.5079999999998,28.128,14.064,0.0,0,october
290327,,,12700.173999999999,18.0,9.0,0.0,0,october
1453432,,,,,,,0,november
655574,,,,,,,0,october
862392,,,,,,,0,october
300833,,,21444.197999999997,9.0,9.0,0.0,0,december
1213982,,52.4,9675.440999999999,40.0,20.0,0.0,0,october
797475,,,40759.128,26.0,13.0,0.0,0,october
57815,,,0.0,20.0,20.0,0.0,0,november
904202,,,89290.82199999999,26.0,13.0,0.0,0,october
1301825,,,91800.855,36.0,18.0,0.0,0,october
993242,,,21984.906000000003,10.7,10.74,0.0,0,december
1353563,1.4669999999999999,,623.814,10.0,10.0,0.0,0,november
646220,,,74819.31,13.0,13.0,0.0,0,december
1256790,,,20939.466,13.0,13.0,0.0,0,december
507686,,,0.0,1.9,1.9,0.0,0,december
107140,0.7829999999999999,238.4,27797.946,60.0,30.0,0.0,0,october
456700,,,,,,,0,november
348875,,,22317.416,9.0,9.0,0.0,0,december
1248677,,,0.0,11.499,11.499,0.0,0,december
316842,,,,,,,0,november
538676,,,36169.299,18.0,18.0,0.0,0,december
1337462,,94.117,23044.342999999997,31.305,31.305,0.0,0,november
110932,,56.717,65269.085,30.0,30.0,0.0,0,november
1155753,,,,,,,0,october
508651,,,,,,,0,december
79062,0.41700000000000004,179.45,1062.6860000000001,10.0,10.0,0.0,0,november
315965,,,42930.578,13.0,13.0,0.0,0,november
70165,,,,,,,0,november
72998,,,25899.354,18.0,18.0,0.0,0,december
949389,,,1773.994,13.0,13.0,0.0,0,december
1355052,,499.93300000000005,13993.35,33.921,33.921,0.0,0,november
947469,,,163547.65,15.0,15.0,0.0,0,december
460515,,,,,,,0,december
756924,,,126059.891,9.0,9.0,0.0,0,december
1321136,,138.083,17278.975,7.5920000000000005,7.5920000000000005,0.0,0,december
1276794,0.083,66.2,4176.123,27.791999999999998,27.791999999999998,0.0,0,november
431347,,,,,,,0,december
522880,,,366.61300000000006,18.0,9.0,0.0,0,october
1095629,,,0.0,12.0,12.0,0.0,0,november
160625,,,0.0,1.25,1.25,0.0,0,december
464142,,,,,,,0,december
196948,,,70128.541,36.0,18.0,0.0,0,october
402428,1.567,70.717,3357.215,10.0,10.0,0.0,0,december
422439,16.067,3.233,18418.03,23.552,11.776,0.0,0,october
728523,,,,,,,0,october
415973,,,19289.192,18.0,9.0,0.0,0,october
429885,,,,,,,0,november
23387,,,,,,,0,october
276521,,,,,,,0,december
90631,,71.033,4800.029,21.81,10.905,0.0,0,october
1257566,,0.8170000000000001,7162.132,20.0,10.0,0.0,0,october
316532,,,30871.604,9.0,9.0,0.0,0,december
1027120,,,0.0,36.0,18.0,0.0,0,october
555654,,,,,,,0,december
26288,12.833,5.267,442.426,13.804,13.804,0.0,0,november
960010,9.183,0.917,12547.923,10.0,10.0,0.0,0,december
243793,,,180620.06100000002,18.0,18.0,0.0,0,december
527466,,,,,,,0,december
1275828,,,50516.554000000004,18.0,18.0,0.0,0,december
1177298,,,42619.67,13.0,13.0,0.0,0,november
362794,,71.533,34324.75,30.0,30.0,0.0,0,november
34186,,,36460.998,9.0,9.0,0.0,0,november
61105,,,18546.543,13.0,13.0,0.0,0,november
497937,,198.183,22192.462000000003,30.1,15.05,0.0,0,october
434449,,,,,,,0,october
1144778,,,,,,,0,october
1196578,,,9766.645,18.0,9.0,0.0,0,october
1085976,14.9,39.85,4489.42,10.97,11.02,0.0,0,december
1162734,,111.583,25897.603,23.915,23.915,0.0,0,december
1012987,4.167,114.95,14344.261,80.0,40.0,0.0,0,october
661870,,,,,,,0,december
976873,,,,,,,0,october
320482,,,169744.33399999997,36.0,18.0,0.0,0,october
692071,,127.917,7133.215999999999,12.296,12.296,0.0,0,december
1303761,,,,,,,0,december
634623,,,34277.614,14.0,7.0,0.0,0,october
791998,,,42563.032999999996,9.0,9.0,0.0,0,december
172200,,205.467,30606.845,30.0,30.0,0.0,0,november
202136,,,36893.261,9.0,9.0,0.0,0,december
49839,,,48407.28,18.0,9.0,0.0,0,october
780997,,,5732.399,30.0,15.0,0.0,0,october
1356260,29.517,289.58299999999997,26416.122000000003,40.0,43.14,0.0,0,december
126123,,,,,,,0,october
573858,,,9877.848,7.0,9.0,0.0,0,december
1323107,,41.283,70200.037,40.4,20.4,0.0,0,october
666997,,,,,,,0,october
458273,,,,,,,0,december
1170250,,55.417,4328.73,20.0,10.0,0.0,0,october
407675,,,9934.484,10.0,10.0,0.0,0,december
245092,1.5830000000000002,96.583,6985.483,10.141,10.141,0.0,0,december
1046328,22.733,109.3,1891.944,10.0,10.0,0.0,0,december
396640,,,7569.709,18.0,18.0,0.0,0,december
791677,,,99740.16900000001,18.0,9.0,0.0,0,october
992830,,142.017,52960.9,31.771,31.971,0.7559999999999999,0,december
47086,,,11.099,42.156000000000006,42.156000000000006,0.0,0,november
211287,,,,,,,0,november
71920,,,,,,,0,december
834187,,,7828.784000000001,15.15,15.15,0.0,0,november
1303727,12.0,14.533,9819.554,10.0,10.0,0.0,0,november
49267,,,0.0,8.0,8.0,0.0,0,november
495358,,,0.0,4.556,4.556,0.0,0,november
216940,,,39489.477,18.0,18.0,0.0,0,november
653816,,,1240.745,32.0,16.0,0.0,0,october
918641,,,,,,,0,december
609975,,,,,,,0,november
482245,,,35907.384,18.0,9.0,0.0,0,october
437385,,,0.0,0.5,0.5,0.0,0,december
31148,,,3662.7209999999995,0.0,0.0,0.0,0,december
684218,,10.633,725.294,12.39,12.39,0.0,0,november
566327,,,46199.82,18.0,18.0,0.0,0,november
705896,,,122717.835,23.935,23.935,0.0,0,november
1289074,,,,,,,0,november
473569,,,,,,,0,october
867316,,,,,,,0,november
883424,,7.35,2477.277,10.0,10.0,0.0,0,november
693169,,,109435.339,15.0,15.0,0.0,0,december
316195,,,1671.714,15.0,15.0,0.0,0,december
1090039,,,0.0,10.0,10.0,0.0,0,december
838663,30.267,7.55,12322.293,10.0,10.0,0.0,0,december
147044,,,,,,,0,november
935748,,,,,,,0,december
671045,,,,,,,0,october
1040114,,,,,,,0,october
728121,,,41536.782,9.0,9.0,0.0,0,november
1060320,,117.1,3492.94,39.251,41.501000000000005,0.0,0,november
1061211,,,,,,,0,november
964605,,,0.0,220.833,220.833,0.0,0,december
98349,,,,,,,0,october
276516,,,43866.444,9.0,9.0,0.0,0,november
1226073,,,56891.564000000006,31.8,15.9,0.0,0,october
894541,,,238.875,10.0,10.0,0.0,0,december
570335,0.317,295.1,17622.356,85.09,42.545,5.15,0,october
434449,,,,,,,0,december
991682,3.8,299.9,44690.876,31.17,31.17,0.0,0,december
